1:
 num     #instances         #bytes  class name (module)
1831:             3             48  org.springframework.web.method.support.HandlerMethodReturnValueHandlerComposite
1832:             2             48  org.springframework.web.servlet.function.support.HandlerFunctionAdapter
1833:             2             48  org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver
1834:             1             48  org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver
1835:             2             48  org.springframework.web.servlet.mvc.condition.ConsumesRequestCondition
1836:             3             48  org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice
1837:             3             48  org.springframework.web.servlet.mvc.method.annotation.ModelAndViewMethodReturnValueHandler
1838:             3             48  org.springframework.web.servlet.mvc.method.annotation.RedirectAttributesMethodArgumentResolver
1839:             2             48  org.springframework.web.servlet.mvc.method.annotation.RequestPartMethodArgumentResolver
1840:             2             48  org.springframework.web.servlet.mvc.method.annotation.ResponseEntityReturnValueHandler
1841:             3             48  org.springframework.web.servlet.mvc.method.annotation.ViewMethodReturnValueHandler
1842:             3             48  org.springframework.web.servlet.mvc.method.annotation.ViewNameMethodReturnValueHandler
1843:             2             48  org.springframework.web.servlet.support.SessionFlashMapManager
1844:             2             48  org.springframework.web.servlet.view.ViewResolverComposite
1845:             2             48  org.yaml.snakeyaml.DumperOptions$NonPrintableStyle
1846:             1             48  sun.nio.ch.SelectionKeyImpl (java.base@25.0.4)
1847:             1             48  sun.nio.ch.SocketAdaptor (java.base@25.0.4)
1848:             3             48  sun.reflect.generics.tree.ArrayTypeSignature (java.base@25.0.4)
1849:             2             48  sun.security.jca.ProviderList (java.base@25.0.4)
1850:             2             48  sun.security.jca.ProviderList$2 (java.base@25.0.4)
1851:             2             48  sun.util.locale.LocaleExtensions (java.base@25.0.4)
1852:             2             48  sun.util.locale.provider.CurrencyNameProviderImpl (java.base@25.0.4)
1853:             2             48  sun.util.locale.provider.DateFormatProviderImpl (java.base@25.0.4)
1854:             2             48  sun.util.locale.provider.DateFormatSymbolsProviderImpl (java.base@25.0.4)
1855:             2             48  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@25.0.4)
1856:             2             48  sun.util.locale.provider.LocaleNameProviderImpl (java.base@25.0.4)
1857:             2             48  sun.util.locale.provider.NumberFormatProviderImpl (java.base@25.0.4)
1858:             1             48  sun.util.resources.cldr.TimeZoneNames (java.base@25.0.4)
1859:             1             48  sun.util.resources.cldr.TimeZoneNames_en (java.base@25.0.4)
1860:             3             48  tools.jackson.core.util.JacksonFeatureSet
1861:             1             48  tools.jackson.core.util.Separators
1862:             2             48  tools.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type
1863:             1             48  tools.jackson.databind.cfg.ConfigOverride$Empty
1864:             3             48  tools.jackson.databind.ext.javatime.JavaTimeInitializer$1
1865:             3             48  tools.jackson.databind.ext.javatime.ser.ZoneIdSerializer
1866:             3             48  tools.jackson.databind.jsontype.impl.StdSubtypeResolver
1867:             3             48  tools.jackson.databind.module.SimpleKeyDeserializers
1868:             1             48  tools.jackson.databind.ser.bean.UnwrappingBeanSerializer
1869:             2             48  tools.jackson.databind.ser.jdk.BooleanSerializer
1870:             3             48  tools.jackson.databind.util.RootNameLookup
1871:             1             48  tools.jackson.databind.util.StdDateFormat
1872:             2             40  [Lch.qos.logback.core.Appender;
1873:             1             40  [Lch.qos.logback.core.pattern.parser.TokenStream$TokenizerState;
1874:             1             40  [Lch.qos.logback.core.subst.Token$Type;
1875:             1             40  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
1876:             1             40  [Lcom.fasterxml.jackson.annotation.Nulls;
1877:             2             40  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry; (java.management@25.0.4)
1878:             1             40  [Lio.micrometer.core.instrument.Meter$Type;
1879:             2             40  [Lio.micrometer.core.instrument.config.MeterFilter;
1880:             1             40  [Ljakarta.servlet.http.MappingMatch;
1881:             1             40  [Ljava.lang.Thread$State; (java.base@25.0.4)
1882:             1             40  [Ljava.lang.classfile.AttributeMapper$AttributeStability; (java.base@25.0.4)
1883:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@25.0.4)
1884:             1             40  [Ljava.lang.management.MemoryManagerMXBean; (java.management@25.0.4)
1885:             1             40  [Ljava.time.format.SignStyle; (java.base@25.0.4)
1886:             1             40  [Ljava.time.format.TextStyle; (java.base@25.0.4)
1887:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@25.0.4)
1888:             1             40  [Lorg.apache.coyote.http11.filters.ChunkedInputFilter$ParseState;
1889:             1             40  [Lorg.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition;
1890:             1             40  [Lorg.springframework.boot.ansi.AnsiStyle;
1891:             1             40  [Lorg.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind;
1892:             2             40  [Lorg.springframework.boot.context.config.ConfigDataLocation;
1893:             1             40  [Lorg.springframework.boot.logging.logback.RollingPolicySystemProperty;
1894:             1             40  [Lorg.springframework.http.server.observation.ServerHttpObservationDocumentation$LowCardinalityKeyNames;
1895:             1             40  [Lorg.springframework.util.unit.DataUnit;
1896:             1             40  [Lorg.yaml.snakeyaml.DumperOptions$ScalarStyle;
1897:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@25.0.4)
1898:             1             40  [Ltools.jackson.core.JsonEncoding;
1899:             1             40  [Ltools.jackson.core.JsonParser$NumberType;
1900:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@25.0.4)
1901:             1             40  ch.qos.logback.classic.filter.ThresholdFilter
1902:             1             40  ch.qos.logback.classic.pattern.DateConverter
1903:             1             40  ch.qos.logback.core.BasicStatusManager
1904:             1             40  com.meirongdev.ssedemo.core.Registry
1905:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor (java.management@25.0.4)
1906:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer (java.management@25.0.4)
1907:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl (java.management@25.0.4)
1908:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@25.0.4)
1909:             1             40  com.sun.management.internal.OperatingSystemImpl$ProcessCpuTicks (jdk.management@25.0.4)
1910:             1             40  com.sun.management.internal.OperatingSystemImpl$SystemCpuTicks (jdk.management@25.0.4)
1911:             1             40  io.micrometer.core.instrument.binder.system.ProcessorMetrics
1912:             1             40  io.micrometer.core.instrument.distribution.TimeWindowSum
1913:             1             40  jakarta.servlet.MultipartConfigElement
1914:             1             40  java.io.BufferedInputStream (java.base@25.0.4)
1915:             1             40  java.io.FileNotFoundException (java.base@25.0.4)
1916:             1             40  java.io.RandomAccessFile (java.base@25.0.4)
1917:             1             40  java.lang.ArithmeticException (java.base@25.0.4)
1918:             1             40  java.lang.ArrayIndexOutOfBoundsException (java.base@25.0.4)
1919:             1             40  java.lang.ArrayStoreException (java.base@25.0.4)
1920:             1             40  java.lang.ClassCastException (java.base@25.0.4)
1921:             1             40  java.lang.IllegalStateException (java.base@25.0.4)
1922:             1             40  java.lang.InternalError (java.base@25.0.4)
1923:             1             40  java.lang.StackOverflowError (java.base@25.0.4)
1924:             1             40  java.lang.System$In (java.base@25.0.4)
1925:             1             40  java.lang.invoke.VarHandleLongs$Array (java.base@25.0.4)
1926:             1             40  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@25.0.4)
1927:             1             40  java.text.MessageFormat (java.base@25.0.4)
1928:             1             40  java.time.format.DateTimeFormatterBuilder$ReducedPrinterParser (java.base@25.0.4)
1929:             1             40  java.util.ResourceBundle$2 (java.base@25.0.4)
1930:             1             40  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@25.0.4)
1931:             1             40  java.util.concurrent.LinkedBlockingDeque (java.base@25.0.4)
1932:             1             40  jdk.internal.classfile.impl.EntryMap (java.base@25.0.4)
1933:             1             40  jdk.internal.event.SecurityProviderServiceEvent (java.base@25.0.4)
1934:             1             40  jdk.internal.event.VirtualThreadEndEvent (java.base@25.0.4)
1935:             1             40  jdk.internal.event.VirtualThreadStartEvent (java.base@25.0.4)
1936:             1             40  jdk.internal.module.ArchivedModuleGraph (java.base@25.0.4)
1937:             1             40  jdk.internal.ref.Cleaner (java.base@25.0.4)
1938:             1             40  org.apache.coyote.AsyncStateMachine
1939:             1             40  org.apache.coyote.http11.filters.ChunkedOutputFilter
1940:             1             40  org.apache.coyote.http11.filters.IdentityInputFilter
1941:             1             40  org.apache.tomcat.util.log.UserDataHelper
1942:             1             40  org.slf4j.bridge.SLF4JBridgeHandler
1943:             1             40  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
1944:             1             40  org.springframework.boot.SpringApplicationShutdownHook
1945:             1             40  org.springframework.boot.actuate.autoconfigure.endpoint.web.CorsEndpointProperties
1946:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscoverer
1947:             1             40  org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscoverer
1948:             1             40  org.springframework.boot.autoconfigure.task.TaskExecutionProperties
1949:             1             40  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Pool
1950:             1             40  org.springframework.boot.context.logging.LoggingApplicationListener
1951:             1             40  org.springframework.boot.health.autoconfigure.actuate.endpoint.AutoConfiguredHealthEndpointGroup
1952:             1             40  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointProperties
1953:             1             40  org.springframework.boot.logging.logback.SystemStatusListener
1954:             1             40  org.springframework.boot.micrometer.metrics.MaximumAllowableTagsMeterFilter
1955:             1             40  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties
1956:             1             40  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$Distribution
1957:             1             40  org.springframework.boot.micrometer.observation.autoconfigure.ObservationRegistryConfigurer
1958:             1             40  org.springframework.boot.micrometer.observation.autoconfigure.ObservationRegistryPostProcessor
1959:             1             40  org.springframework.boot.task.SimpleAsyncTaskExecutorBuilder
1960:             1             40  org.springframework.boot.task.SimpleAsyncTaskSchedulerBuilder
1961:             1             40  org.springframework.boot.task.ThreadPoolTaskSchedulerBuilder
1962:             1             40  org.springframework.cglib.core.ClassNameReader$EarlyExitException
1963:             1             40  org.springframework.util.LinkedCaseInsensitiveMap
1964:             1             40  org.springframework.web.accept.ContentNegotiationManagerFactoryBean
1965:             1             40  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver
1966:             1             40  org.springframework.web.socket.config.annotation.ServletWebSocketHandlerRegistration
1967:             1             40  org.springframework.web.socket.server.standard.ServletServerContainerFactoryBean
1968:             1             40  org.springframework.web.util.pattern.CaptureVariablePathElement
1969:             1             40  sun.management.MappedMXBeanType$CompositeDataMXBeanType (java.management@25.0.4)
1970:             1             40  sun.management.MappedMXBeanType$MapMXBeanType (java.management@25.0.4)
1971:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@25.0.4)
1972:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@25.0.4)
1973:             1             40  sun.text.resources.cldr.FormatData (java.base@25.0.4)
1974:             1             40  sun.text.resources.cldr.FormatData_en (java.base@25.0.4)
1975:             1             40  sun.util.locale.InternalLocaleBuilder (java.base@25.0.4)
1976:             1             40  sun.util.resources.Bundles$1 (java.base@25.0.4)
1977:             1             40  sun.util.resources.cldr.CalendarData (java.base@25.0.4)
1978:             1             40  tools.jackson.core.Version
1979:             1             40  tools.jackson.databind.cfg.DatatypeFeatures
1980:             1             40  tools.jackson.databind.ext.javatime.deser.LocalDateTimeDeserializer
1981:             1             40  tools.jackson.databind.ext.javatime.deser.LocalTimeDeserializer
1982:             1             40  tools.jackson.databind.ext.javatime.deser.MonthDeserializer
1983:             1             40  tools.jackson.databind.ext.javatime.deser.OffsetTimeDeserializer
1984:             1             40  tools.jackson.databind.ext.javatime.ser.DurationSerializer
1985:             1             40  tools.jackson.databind.ext.javatime.ser.LocalDateSerializer
1986:             1             40  tools.jackson.databind.ext.javatime.ser.LocalDateTimeSerializer
1987:             1             40  tools.jackson.databind.ext.javatime.ser.LocalTimeSerializer
1988:             1             40  tools.jackson.databind.ext.javatime.ser.MonthDaySerializer
1989:             1             40  tools.jackson.databind.ext.javatime.ser.MonthSerializer
1990:             1             40  tools.jackson.databind.ext.javatime.ser.OffsetTimeSerializer
1991:             1             40  tools.jackson.databind.ext.javatime.ser.YearMonthSerializer
1992:             1             40  tools.jackson.databind.ext.javatime.ser.YearSerializer
1993:             1             40  tools.jackson.databind.jsontype.impl.StdTypeResolverBuilder
1994:             1             32  [Lch.qos.logback.classic.spi.Configurator$ExecutionStatus;
1995:             1             32  [Lch.qos.logback.core.spi.FilterReply;
1996:             1             32  [Lch.qos.logback.core.subst.Tokenizer$TokenizerState;
1997:             1             32  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
1998:             1             32  [Lio.micrometer.core.instrument.binder.jvm.JvmGcMetrics$GcGenerationAge;
1999:             1             32  [Lio.micrometer.core.instrument.config.MeterFilterReply;
2000:             1             32  [Ljava.lang.ProcessImpl$LaunchMechanism; (java.base@25.0.4)
2001:             1             32  [Ljava.lang.StackStreamFactory$WalkerState; (java.base@25.0.4)
2002:             2             32  [Ljava.lang.StackTraceElement; (java.base@25.0.4)
2003:             1             32  [Ljava.lang.ThreadGroup; (java.base@25.0.4)
2004:             1             32  [Ljava.lang.classfile.ClassFile$StackMapsOption; (java.base@25.0.4)
2005:             1             32  [Ljava.lang.invoke.MethodHandleImpl$ArrayAccess; (java.base@25.0.4)
2006:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base@25.0.4)
2007:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@25.0.4)
2008:             1             32  [Ljava.lang.ref.WeakReference; (java.base@25.0.4)
2009:             1             32  [Ljava.net.StandardProtocolFamily; (java.base@25.0.4)
2010:             1             32  [Ljava.time.format.DateTimeFormatter; (java.base@25.0.4)
2011:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@25.0.4)
2012:             1             32  [Ljava.time.format.FormatStyle; (java.base@25.0.4)
2013:             1             32  [Ljava.time.format.ResolverStyle; (java.base@25.0.4)
2014:             1             32  [Ljava.time.temporal.IsoFields$Field; (java.base@25.0.4)
2015:             1             32  [Ljava.time.temporal.JulianFields$Field; (java.base@25.0.4)
2016:             1             32  [Ljava.util.concurrent.atomic.AtomicReferenceArray; (java.base@25.0.4)
2017:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@25.0.4)
2018:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@25.0.4)
2019:             1             32  [Ljava.util.stream.StreamShape; (java.base@25.0.4)
2020:             1             32  [Ljdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl$State; (java.base@25.0.4)
2021:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@25.0.4)
2022:             1             32  [Ljdk.internal.module.ModuleBootstrap$IllegalNativeAccess; (java.base@25.0.4)
2023:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base@25.0.4)
2024:             1             32  [Ljdk.internal.vm.Continuation$Pinned; (java.base@25.0.4)
2025:             1             32  [Lorg.apache.catalina.WebResourceRoot$ArchiveIndexStrategy;
2026:             1             32  [Lorg.apache.catalina.authenticator.AuthenticatorBase$AllowCorsPreflight;
2027:             1             32  [Lorg.apache.catalina.authenticator.AuthenticatorBase$SsoReauthenticationMode;
2028:             1             32  [Lorg.apache.coyote.ContinueResponseTiming;
2029:             1             32  [Lorg.apache.coyote.ErrorState;
2030:             1             32  [Lorg.apache.tomcat.util.buf.EncodedSolidusHandling;
2031:             2             32  [Lorg.apache.tomcat.util.descriptor.web.ApplicationParameter;
2032:             2             32  [Lorg.apache.tomcat.util.descriptor.web.SecurityConstraint;
2033:             1             32  [Lorg.apache.tomcat.util.http.ConcurrentDateFormat;
2034:             1             32  [Lorg.apache.tomcat.util.http.SameSiteCookies;
2035:             1             32  [Lorg.apache.tomcat.util.http.ServerCookie;
2036:             1             32  [Lorg.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseStatus;
2037:             1             32  [Lorg.apache.tomcat.util.http.parser.SkipResult;
2038:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Config;
2039:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Mode;
2040:             1             32  [Lorg.apache.tomcat.util.net.AbstractEndpoint$BindState;
2041:             1             32  [Lorg.apache.tomcat.util.net.Acceptor$AcceptorState;
2042:             1             32  [Lorg.apache.tomcat.util.net.SendfileState;
2043:             1             32  [Lorg.slf4j.helpers.Reporter$Level;
2044:             1             32  [Lorg.springframework.beans.factory.config.YamlProcessor$ResolutionMethod;
2045:             1             32  [Lorg.springframework.boot.Banner$Mode;
2046:             1             32  [Lorg.springframework.boot.WebApplicationType;
2047:             1             32  [Lorg.springframework.boot.actuate.endpoint.web.WebEndpointHttpMethod;
2048:             1             32  [Lorg.springframework.boot.ansi.AnsiOutput$Enabled;
2049:             1             32  [Lorg.springframework.boot.autoconfigure.web.ErrorProperties$IncludeAttribute;
2050:             1             32  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$Form;
2051:             1             32  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$ToStringFormat;
2052:             1             32  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyState;
2053:             1             32  [Lorg.springframework.boot.jackson.autoconfigure.JacksonProperties$ConstructorDetectorStrategy;
2054:             1             32  [Lorg.springframework.boot.loader.zip.ZipContent$Kind;
2055:             1             32  [Lorg.springframework.boot.loader.zip.ZipString$CompareType;
2056:             1             32  [Lorg.springframework.boot.micrometer.metrics.autoconfigure.MeterRegistryPostProcessor$CompositeMeterRegistries;
2057:             1             32  [Lorg.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$UseApr;
2058:             1             32  [Lorg.springframework.cglib.proxy.Callback;
2059:             1             32  [Lorg.springframework.core.Nullness;
2060:             1             32  [Lorg.springframework.core.annotation.IntrospectionFailureLogger;
2061:             1             32  [Lorg.springframework.core.annotation.MergedAnnotations$SearchStrategy;
2062:             1             32  [Lorg.springframework.core.annotation.TypeMappedAnnotations$IsPresent;
2063:             1             32  [Lorg.springframework.expression.spel.SpelCompilerMode;
2064:             1             32  [Lorg.springframework.format.annotation.DurationFormat$Style;
2065:             1             32  [Lorg.springframework.util.ConcurrentLruCache$CacheEntryState;
2066:             1             32  [Lorg.springframework.util.ConcurrentLruCache$DrainStatus;
2067:             2             32  [Lorg.springframework.web.context.request.async.CallableProcessingInterceptor;
2068:             2             32  [Lorg.springframework.web.context.request.async.DeferredResultProcessingInterceptor;
2069:             1             32  [Lorg.springframework.web.context.request.async.StandardServletAsyncWebRequest$State;
2070:             1             32  [Lorg.springframework.web.context.request.async.WebAsyncManager$State;
2071:             1             32  [Lorg.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver$ConverterType;
2072:             1             32  [Lorg.yaml.snakeyaml.DumperOptions$FlowStyle;
2073:             1             32  [Lorg.yaml.snakeyaml.DumperOptions$LineBreak;
2074:             1             32  [Lorg.yaml.snakeyaml.comments.CommentType;
2075:             1             32  [Lorg.yaml.snakeyaml.introspector.BeanAccess;
2076:             2             32  [Lsun.reflect.annotation.TypeAnnotation; (java.base@25.0.4)
2077:             1             32  [Lsun.security.provider.NativePRNG$Variant; (java.base@25.0.4)
2078:             1             32  [Ltools.jackson.core.Base64Variant$PaddingReadBehaviour;
2079:             1             32  [Ltools.jackson.core.TokenStreamFactory$Feature;
2080:             1             32  [Ltools.jackson.core.util.Separators$Spacing;
2081:             1             32  [Ltools.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor;
2082:             1             32  [Ltools.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus;
2083:             1             32  [[Ljava.lang.String; (java.base@25.0.4)
2084:             1             32  ch.qos.logback.classic.jul.LevelChangePropagator
2085:             1             32  ch.qos.logback.classic.pattern.LevelConverter
2086:             1             32  ch.qos.logback.classic.pattern.LineSeparatorConverter
2087:             1             32  ch.qos.logback.classic.pattern.MessageConverter
2088:             1             32  ch.qos.logback.classic.pattern.ThreadConverter
2089:             1             32  ch.qos.logback.classic.spi.LoggerContextVO
2090:             1             32  ch.qos.logback.classic.util.ContextInitializer
2091:             1             32  ch.qos.logback.core.helpers.CyclicBuffer
2092:             2             32  ch.qos.logback.core.spi.FilterAttachableImpl
2093:             2             32  ch.qos.logback.core.spi.LogbackLock
2094:             2             32  ch.qos.logback.core.util.ReentryGuard$ReentryGuardImpl
2095:             2             32  ch.qos.logback.core.util.StatusPrinter2
2096:             1             32  com.meirongdev.ssedemo.config.TomcatTuning$$SpringCGLIB$$0
2097:             1             32  com.sun.jmx.mbeanserver.Repository (java.management@25.0.4)
2098:             1             32  com.sun.management.internal.OperatingSystemImpl (jdk.management@25.0.4)
2099:             2             32  io.micrometer.core.instrument.MeterRegistry$Config
2100:             2             32  io.micrometer.core.instrument.MeterRegistry$More
2101:             1             32  io.micrometer.core.instrument.binder.system.FileDescriptorMetrics
2102:             1             32  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics
2103:             1             32  io.micrometer.observation.ObservationRegistry$ObservationConfig
2104:             1             32  java.io.ByteArrayInputStream (java.base@25.0.4)
2105:             2             32  java.lang.Boolean (java.base@25.0.4)
2106:             2             32  java.lang.Float (java.base@25.0.4)
2107:             1             32  java.lang.Module$ArchivedData (java.base@25.0.4)
2108:             1             32  java.lang.ProcessHandleImpl (java.base@25.0.4)
2109:             2             32  java.lang.Shutdown$Lock (java.base@25.0.4)
2110:             1             32  java.lang.invoke.SimpleMethodHandle (java.base@25.0.4)
2111:             1             32  java.lang.invoke.VarHandleByteArrayAsChars$ArrayHandle (java.base@25.0.4)
2112:             1             32  java.lang.invoke.VarHandleByteArrayAsDoubles$ArrayHandle (java.base@25.0.4)
2113:             1             32  java.lang.invoke.VarHandleByteArrayAsFloats$ArrayHandle (java.base@25.0.4)
2114:             1             32  java.lang.invoke.VarHandleByteArrayAsShorts$ArrayHandle (java.base@25.0.4)
2115:             2             32  java.lang.ref.Cleaner (java.base@25.0.4)
2116:             2             32  java.nio.ByteOrder (java.base@25.0.4)
2117:             1             32  java.nio.DirectByteBuffer$Deallocator (java.base@25.0.4)
2118:             2             32  java.nio.channels.spi.AbstractSelector$1 (java.base@25.0.4)
2119:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base@25.0.4)
2120:             1             32  java.text.DontCareFieldPosition (java.base@25.0.4)
2121:             2             32  java.time.format.DateTimeFormatterBuilder$1 (java.base@25.0.4)
2122:             1             32  java.util.Collections$SynchronizedMap (java.base@25.0.4)
2123:             2             32  java.util.Comparator$$Lambda/0x0000700001279a10 (java.base@25.0.4)
2124:             2             32  java.util.IdentityHashMap$Values (java.base@25.0.4)
2125:             1             32  java.util.Random (java.base@25.0.4)
2126:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base@25.0.4)
2127:             1             32  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base@25.0.4)
2128:             2             32  java.util.concurrent.Semaphore (java.base@25.0.4)
2129:             1             32  java.util.concurrent.SynchronousQueue (java.base@25.0.4)
2130:             1             32  java.util.concurrent.ThreadLocalRandom (java.base@25.0.4)
2131:             1             32  java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode (java.base@25.0.4)
2132:             2             32  jdk.internal.classfile.impl.AbstractInstruction$UnboundMonitorInstruction (java.base@25.0.4)
2133:             1             32  jdk.internal.loader.ArchivedClassLoaders (java.base@25.0.4)
2134:             1             32  jdk.internal.loader.URLClassPath$JarLoader (java.base@25.0.4)
2135:             2             32  jdk.internal.math.DoubleToDecimal (java.base@25.0.4)
2136:             2             32  jdk.internal.module.ModuleTarget (java.base@25.0.4)
2137:             2             32  jdk.internal.reflect.ReflectionFactory$Config (java.base@25.0.4)
2138:             2             32  jdk.internal.util.ReferencedKeySet (java.base@25.0.4)
2139:             1             32  jdk.net.ExtendedSocketOptions$1 (jdk.net@25.0.4)
2140:             2             32  jdk.proxy2.$Proxy13 (jdk.proxy2)
2141:             2             32  jdk.proxy2.$Proxy31 (jdk.proxy2)
2142:             2             32  jdk.proxy2.$Proxy40 (jdk.proxy2)
2143:             2             32  jdk.proxy2.$Proxy48 (jdk.proxy2)
2144:             2             32  jdk.proxy2.$Proxy77 (jdk.proxy2)
2145:             2             32  jdk.proxy2.$Proxy78 (jdk.proxy2)
2146:             2             32  jdk.proxy2.$Proxy81 (jdk.proxy2)
2147:             2             32  jdk.proxy2.$Proxy83 (jdk.proxy2)
2148:             1             32  org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl
2149:             2             32  org.apache.catalina.connector.CoyoteAdapter
2150:             2             32  org.apache.catalina.core.ApplicationContextFacade
2151:             1             32  org.apache.catalina.core.ApplicationFilterChain
2152:             2             32  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor
2153:             2             32  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessorMonitor
2154:             2             32  org.apache.catalina.core.StandardContext$NoPluggabilityServletContext
2155:             2             32  org.apache.catalina.core.StandardHost$MemoryLeakTrackingListener
2156:             2             32  org.apache.catalina.core.StandardServer$$Lambda/0x00007000013eca58
2157:             2             32  org.apache.catalina.core.StandardServer$$Lambda/0x00007000013ed0c0
2158:             2             32  org.apache.catalina.realm.X509SubjectDnRetriever
2159:             2             32  org.apache.catalina.startup.Tomcat$FixContextListener
2160:             2             32  org.apache.catalina.util.CharsetMapper
2161:             2             32  org.apache.coyote.AbstractProtocol$$Lambda/0x00007000014d56a8
2162:             2             32  org.apache.coyote.AbstractProtocol$$Lambda/0x00007000014d5b08
2163:             1             32  org.apache.coyote.http11.filters.BufferedInputFilter
2164:             1             32  org.apache.coyote.http11.filters.IdentityOutputFilter
2165:             1             32  org.apache.logging.log4j.spi.LoggerRegistry
2166:             1             32  org.apache.logging.log4j.status.StatusConsoleListener
2167:             1             32  org.apache.logging.log4j.status.StatusLogger$Config
2168:             2             32  org.apache.logging.log4j.util.EnvironmentPropertySource
2169:             1             32  org.apache.logging.log4j.util.SortedArrayStringMap
2170:             2             32  org.apache.logging.log4j.util.SystemPropertiesPropertySource
2171:             1             32  org.apache.tomcat.util.buf.B2CConverter
2172:             1             32  org.apache.tomcat.util.buf.UEncoder
2173:             2             32  org.apache.tomcat.util.concurrent.KeyedReentrantReadWriteLock
2174:             1             32  org.apache.tomcat.util.net.NioChannel
2175:             1             32  org.apache.tomcat.util.net.NioChannel$1
2176:             2             32  org.apache.tomcat.util.threads.ScheduledThreadPoolExecutor
2177:             2             32  org.apache.tomcat.websocket.server.WsContextListener
2178:             2             32  org.apache.tomcat.websocket.server.WsSci
2179:             2             32  org.apache.tomcat.websocket.server.WsSessionListener
2180:             2             32  org.slf4j.helpers.ThreadLocalMapOfStacks
2181:             1             32  org.springframework.aop.framework.ProxyConfig
2182:             1             32  org.springframework.beans.factory.config.RuntimeBeanReference
2183:             2             32  org.springframework.beans.factory.parsing.FailFastProblemReporter
2184:             2             32  org.springframework.beans.factory.parsing.PassThroughSourceExtractor
2185:             2             32  org.springframework.beans.factory.support.AbstractBeanFactory$BeanFactoryDefaultEditorRegistrar
2186:             2             32  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
2187:             1             32  org.springframework.boot.DefaultApplicationArguments$Source
2188:             1             32  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties
2189:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ChildManagementContextInitializer
2190:             1             32  org.springframework.boot.actuate.autoconfigure.web.server.ManagementServerProperties
